date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-05-09,23.8827,23.9518,23.5664,23.6553,734857,734857,0.059311,0.251,23.7162,"May 9, 16",0.4803066332916145
2016-05-10,24.2386,24.4956,24.1595,24.4857,1134573,1134573,0.830359,3.51,24.3468,"May 10, 16",0.5322715894868586
2016-05-11,24.7328,24.7427,24.2583,24.2781,1713830,1713830,-0.20759,-0.848,24.4132,"May 11, 16",0.5192803504380474
2016-05-12,25.7906,25.8499,25.3457,25.5434,2598143,2598143,1.2653,5.212,25.6103,"May 12, 16",0.5984605757196494
2016-05-13,26.2453,26.3639,25.6423,25.8202,3034123,3034123,0.276786,1.084,25.9281,"May 13, 16",0.6157822277847309
2016-05-16,25.9289,26.1464,25.84,26.0575,1496422,1496422,0.237246,0.919,25.9668,"May 16, 16",0.6306320400500626
2016-05-17,25.8499,26.0575,25.5731,25.6225,1391215,1391215,-0.434951,-1.669,25.7792,"May 17, 16",0.6034105131414267
2016-05-18,26.4331,26.7494,26.3342,26.4726,1686542,1686542,0.850131,3.318,26.5222,"May 18, 16",0.6566082603254068
2016-05-19,25.8103,25.9388,25.6126,25.7906,849639,849639,-0.682081,-2.577,25.7591,"May 19, 16",0.6139299123904881
2016-05-20,26.0179,26.186,26.01,26.1365,566402,566402,0.345983,1.342,26.1007,"May 20, 16",0.635575719649562
2016-05-23,26.0179,26.186,25.9388,25.9685,533031,533031,-0.16805,-0.643,26.0508,"May 23, 16",0.6250625782227783
2016-05-24,26.6407,27.7775,26.4726,27.5205,3613317,3613317,1.552,5.976,27.3895,"May 24, 16",0.7221839799749685
2016-05-25,27.6786,27.7874,27.392,27.5798,2512149,2512149,0.059312,0.216,27.5529,"May 25, 16",0.725894868585732
2016-05-26,27.7182,27.7577,27.4908,27.7281,1050234,1050234,0.148278,0.538,27.6456,"May 26, 16",0.7351752190237798
2016-05-27,27.6786,27.7577,27.5798,27.6984,597808,597808,-0.029656,-0.107,27.6812,"May 27, 16",0.733316645807259
2016-05-31,27.7182,27.7676,27.3722,27.5402,1293034,1293034,-0.158163,-0.571,27.5621,"May 31, 16",0.7234167709637045
2016-06-01,27.5402,27.6193,27.3228,27.5402,631880,631880,0,0,27.5022,"Jun 1, 16",0.7234167709637045
2016-06-02,27.3722,27.6786,27.3327,27.6786,592315,592315,0.138393,0.503,27.5659,"Jun 2, 16",0.7320775969962452
2016-06-03,27.7577,27.8961,27.56,27.6292,1625600,1625600,-0.049426,-0.179,27.7249,"Jun 3, 16",0.7289862327909887
2016-06-06,28.2717,28.6078,28.2717,28.4695,1044342,1044342,0.840244,3.041,28.4759,"Jun 6, 16",0.7815707133917397
2016-06-07,28.5782,28.7957,28.5485,28.5584,774012,774012,0.088967,0.312,28.6634,"Jun 7, 16",0.7871339173967458
2016-06-08,28.598,28.8747,28.5881,28.8451,962541,962541,0.286671,1.004,28.7677,"Jun 8, 16",0.805075093867334
2016-06-09,28.3212,28.5584,28.3113,28.4398,776931,776931,-0.405294,-1.405,28.4419,"Jun 9, 16",0.7797121401752191
2016-06-10,27.9653,28.0048,27.5699,27.7083,889119,889119,-0.731507,-2.572,27.774,"Jun 10, 16",0.733936170212766
2016-06-13,27.214,27.5402,27.1844,27.2041,1130524,1130524,-0.504147,-1.819,27.3491,"Jun 13, 16",0.7023842302878598
2016-06-14,27.2931,27.5106,27.1152,27.3524,1140358,1140358,0.148279,0.545,27.2624,"Jun 14, 16",0.7116645807259073
2016-06-15,27.6885,27.9356,27.6292,27.6786,808192,808192,0.326213,1.193,27.7768,"Jun 15, 16",0.7320775969962452
2016-06-16,27.2931,27.5897,27.0163,27.5205,995890,995890,-0.158164,-0.571,27.3472,"Jun 16, 16",0.7221839799749685
2016-06-17,27.4117,27.5996,27.2867,27.5996,992411,992411,0.079082,0.287,27.4773,"Jun 17, 16",0.7271339173967458
2016-06-20,28.3311,28.5189,28.163,28.2124,918332,918332,0.612885,2.221,28.3359,"Jun 20, 16",0.7654818523153941
2016-06-21,28.855,28.8846,28.6869,28.7462,1301638,1301638,0.533801,1.892,28.7724,"Jun 21, 16",0.7988861076345433
2016-06-22,28.5485,28.7957,28.2816,28.2816,1061494,1061494,-0.464606,-1.616,28.5032,"Jun 22, 16",0.7698122653316646
2016-06-23,28.7561,28.8056,28.4497,28.6672,827995,827995,0.385525,1.363,28.6618,"Jun 23, 16",0.7939424280350438
2016-06-24,27.303,27.906,27.2536,27.2832,2464559,2464559,-1.3839,-4.828,27.5487,"Jun 24, 16",0.7073341677096371
2016-06-27,26.8384,26.9274,26.5319,26.7692,1714916,1714916,-0.514031,-1.884,26.7411,"Jun 27, 16",0.6751689612015019
2016-06-28,27.5699,27.8269,27.387,27.7973,1327825,1327825,1.0281,3.84,27.6163,"Jun 28, 16",0.73950563204005
2016-06-29,28.5881,29.112,28.5485,29.0033,2147224,2147224,1.206,4.339,28.9249,"Jun 29, 16",0.8149749687108885
2016-06-30,28.7166,29.0379,28.5584,29.0131,1341207,1341207,0.009886,0.034,28.851,"Jun 30, 16",0.8155882352941177
2016-07-01,28.8352,29.1911,28.8352,29.0527,1062267,1062267,0.039541,0.136,29.0413,"Jul 1, 16",0.8180663329161453
2016-07-05,29.0527,29.0527,28.6968,28.855,1166296,1166296,-0.197704,-0.681,28.8279,"Jul 5, 16",0.8056946182728411
2016-07-06,29.2108,29.7545,29.1911,29.7446,1757522,1757522,0.88967,3.083,29.4541,"Jul 6, 16",0.8613642052565705
2016-07-07,29.7545,29.9424,29.4481,29.7348,1752877,1752877,-0.009885,-0.033,29.6622,"Jul 7, 16",0.8607509386733416
2016-07-08,29.8534,30.2883,29.8336,30.2389,1087199,1087199,0.504146,1.695,30.1348,"Jul 8, 16",0.8922966207759699
2016-07-11,30.7035,30.9704,30.6739,30.8419,1984610,1984610,0.603,1.994,30.8204,"Jul 11, 16",0.9300312891113891
2016-07-12,30.3476,30.486,30.0807,30.2389,2596418,2596418,-0.603,-1.955,30.2449,"Jul 12, 16",0.8922966207759699
2016-07-13,29.3987,29.3987,29.0725,29.2108,2054661,2054661,-1.0281,-3.4,29.2505,"Jul 13, 16",0.8279599499374216
2016-07-14,29.8929,29.9967,29.6359,29.6952,1540808,1540808,0.484376,1.658,29.7785,"Jul 14, 16",0.8582728410513141
2016-07-15,29.7842,29.804,29.626,29.6952,1021221,1021221,0,0,29.7043,"Jul 15, 16",0.8582728410513141
2016-07-18,29.7051,29.9572,29.6853,29.9522,845253,845253,0.257016,0.866,29.8533,"Jul 18, 16",0.8743554443053817
2016-07-19,29.9325,30.0115,29.8336,29.9226,730448,730448,-0.029656,-0.099,29.9084,"Jul 19, 16",0.8725031289111388
2016-07-20,30.1499,30.2389,30.0709,30.1697,484388,484388,0.24713,0.826,30.1594,"Jul 20, 16",0.8879662077596995
2016-07-21,29.6161,29.804,29.5272,29.6557,1055755,1055755,-0.514031,-1.704,29.6389,"Jul 21, 16",0.8558010012515643
2016-07-22,29.6952,29.9127,29.6853,29.8633,456455,456455,0.207591,0.7,29.8388,"Jul 22, 16",0.8687922403003754
2016-07-25,29.5865,29.6063,29.196,29.5074,1163771,1163771,-0.355868,-1.192,29.3951,"Jul 25, 16",0.8465206508135169
2016-07-26,29.8534,29.972,29.7891,29.8633,642417,642417,0.355868,1.206,29.8673,"Jul 26, 16",0.8687922403003754
2016-07-27,30.1796,30.318,29.883,30.0412,743121,743121,0.177933,0.596,30.0788,"Jul 27, 16",0.8799249061326658
2016-07-28,30.1203,30.3822,30.0412,30.3279,1464961,1464961,0.286671,0.954,30.2612,"Jul 28, 16",0.897866082603254
2016-07-29,31.9589,33.1155,31.8403,33.0265,3656372,3656372,2.6987,8.898,32.7423,"Jul 29, 16",1.0667396745932414
2016-08-01,32.6212,32.641,31.9985,32.127,1797517,1797517,-0.899555,-2.724,32.1782,"Aug 1, 16",1.010450563204005
2016-08-02,31.9589,32.1468,31.9095,32.127,1130933,1130933,0,0,32.0298,"Aug 2, 16",1.010450563204005
2016-08-03,31.8205,32.0084,31.6822,31.9787,788168,788168,-0.148279,-0.462,31.8726,"Aug 3, 16",1.0011702127659574
2016-08-04,32.0578,32.3049,31.9194,32.2258,921425,921425,0.247131,0.773,32.1866,"Aug 4, 16",1.016633291614518
2016-08-05,32.3247,32.4532,32.1962,32.3445,646925,646925,0.118622,0.368,32.3466,"Aug 5, 16",1.0240613266583227
2016-08-08,31.9886,32.0776,31.7761,31.9293,827119,827119,-0.415179,-1.284,31.8938,"Aug 8, 16",0.998078848560701
2016-08-09,32.4235,32.7498,32.3247,32.473,815574,815574,0.543688,1.703,32.5728,"Aug 9, 16",1.0321026282853565
